7.906297100567528935e-02
2.579655575146622692e-01
2.437732741728465824e-01
2.504029462096881153e-01
2.513427176948749842e-01
2.598704695916944085e-01
2.654360844982224243e-01
2.681857220594462965e-01
2.745017203397119299e-01
2.731369592730201190e-01
2.789260555435345013e-01
2.758725352260465447e-01
