1.000000000000000000e+00,9.426328228885429894e+01
1.000000000000000000e+00,8.659663693281135011e+01
1.000000000000000000e+00,9.290477789861573399e+01
1.000000000000000000e+00,1.086343266031310861e+02
1.000000000000000000e+00,1.002516983839453388e+02
1.000000000000000000e+00,1.046111301441760020e+02
1.000000000000000000e+00,1.074988741492368547e+02
1.000000000000000000e+00,1.001103677499448565e+02
1.000000000000000000e+00,1.057851123355598162e+02
1.000000000000000000e+00,9.887146757530180707e+01
1.000000000000000000e+00,7.421685768393554383e+01
1.000000000000000000e+00,8.409635187937580270e+01
1.000000000000000000e+00,9.783739781475156860e+01
1.000000000000000000e+00,8.921578504595230186e+01
1.000000000000000000e+00,1.002831757203945386e+02
1.000000000000000000e+00,1.009045272454145703e+02
1.000000000000000000e+00,9.265982656812995799e+01
1.000000000000000000e+00,8.112528686599868877e+01
1.000000000000000000e+00,1.106057888849593240e+02
1.000000000000000000e+00,1.037898861990011454e+02
1.000000000000000000e+00,9.238350249563539762e+01
1.000000000000000000e+00,1.067586908089537729e+02
1.000000000000000000e+00,9.009807305776465114e+01
1.000000000000000000e+00,9.274898965147519903e+01
1.000000000000000000e+00,7.746909136923787287e+01
1.000000000000000000e+00,8.587300635530006332e+01
1.000000000000000000e+00,8.519041201841780264e+01
1.000000000000000000e+00,8.897623767080590085e+01
1.000000000000000000e+00,8.482563035361771142e+01
1.000000000000000000e+00,8.747547910445992159e+01
1.000000000000000000e+00,7.940103061597957890e+01
1.000000000000000000e+00,8.578994438034609971e+01
1.000000000000000000e+00,8.630177718739042803e+01
1.000000000000000000e+00,7.423556914417778785e+01
1.000000000000000000e+00,1.002848724830654845e+02
1.000000000000000000e+00,8.719987671011534758e+01
1.000000000000000000e+00,9.459748241101418387e+01
1.000000000000000000e+00,9.636130224919686782e+01
1.000000000000000000e+00,8.132535394373761051e+01
1.000000000000000000e+00,9.046006036697824015e+01
1.000000000000000000e+00,9.559383055646034677e+01
1.000000000000000000e+00,1.046552681647196152e+02
1.000000000000000000e+00,8.181472571149237183e+01
1.000000000000000000e+00,9.571192556892120251e+01
1.000000000000000000e+00,9.606811666390211712e+01
1.000000000000000000e+00,1.044634878590581906e+02
1.000000000000000000e+00,9.752961579314136031e+01
1.000000000000000000e+00,9.195806821685600596e+01
1.000000000000000000e+00,1.000039500827931533e+02
1.000000000000000000e+00,9.152716658046325904e+01
1.000000000000000000e+00,9.772653140201936139e+01
1.000000000000000000e+00,8.103014841131508206e+01
1.000000000000000000e+00,8.976856626029066888e+01
1.000000000000000000e+00,9.936216060395341287e+01
1.000000000000000000e+00,1.046201635081546755e+02
1.000000000000000000e+00,9.605001700145071197e+01
1.000000000000000000e+00,9.053200219257233528e+01
1.000000000000000000e+00,9.331523110149743161e+01
1.000000000000000000e+00,9.736938901642415090e+01
1.000000000000000000e+00,9.230395425660006481e+01
1.000000000000000000e+00,9.665157104191237636e+01
1.000000000000000000e+00,8.785965953544935303e+01
1.000000000000000000e+00,9.161697388660957131e+01
1.000000000000000000e+00,8.961964756408639232e+01
1.000000000000000000e+00,1.049055112797824876e+02
1.000000000000000000e+00,1.018674280002260417e+02
1.000000000000000000e+00,8.997665264053887313e+01
1.000000000000000000e+00,8.204032073421269899e+01
1.000000000000000000e+00,9.850739263554231684e+01
1.000000000000000000e+00,8.917367971873001409e+01
1.000000000000000000e+00,9.105557369462506756e+01
1.000000000000000000e+00,1.004995017225233056e+02
1.000000000000000000e+00,9.366313755945340347e+01
1.000000000000000000e+00,9.435150413903392064e+01
1.000000000000000000e+00,9.790998273574182065e+01
1.000000000000000000e+00,1.030709383060008548e+02
1.000000000000000000e+00,1.012709672035222610e+02
1.000000000000000000e+00,9.349308676353606984e+01
1.000000000000000000e+00,1.089832219149039219e+02
1.000000000000000000e+00,8.469119308876837238e+01
1.000000000000000000e+00,8.934301595270383700e+01
1.000000000000000000e+00,9.797739544854665894e+01
1.000000000000000000e+00,9.611121971299769484e+01
1.000000000000000000e+00,8.652606287896959714e+01
1.000000000000000000e+00,8.784889743444078647e+01
1.000000000000000000e+00,9.520879709882197517e+01
1.000000000000000000e+00,9.593890834008821855e+01
1.000000000000000000e+00,7.982562951030212162e+01
1.000000000000000000e+00,8.465500119518594602e+01
1.000000000000000000e+00,1.023507627661188621e+02
1.000000000000000000e+00,8.580570929087095067e+01
1.000000000000000000e+00,1.011654828974796061e+02
1.000000000000000000e+00,9.845196811760158084e+01
1.000000000000000000e+00,1.000215519836179396e+02
1.000000000000000000e+00,9.325016337423764412e+01
1.000000000000000000e+00,1.056047798806133216e+02
1.000000000000000000e+00,8.252824135423590235e+01
1.000000000000000000e+00,9.334893160755626695e+01
1.000000000000000000e+00,9.746600666188787443e+01
1.000000000000000000e+00,1.007609549015767811e+02
1.000000000000000000e+00,9.807693531833093914e+01
1.000000000000000000e+00,8.074361301034264216e+01
1.000000000000000000e+00,9.269267131101510415e+01
1.000000000000000000e+00,8.964021631179073779e+01
1.000000000000000000e+00,7.858550616004687583e+01
1.000000000000000000e+00,8.593680555735201665e+01
1.000000000000000000e+00,1.010042064336670506e+02
1.000000000000000000e+00,8.498030504962343912e+01
1.000000000000000000e+00,9.452719397263780365e+01
1.000000000000000000e+00,1.175527402772654000e+02
1.000000000000000000e+00,8.745429084886012561e+01
1.000000000000000000e+00,7.852889379159218208e+01
1.000000000000000000e+00,9.846514529351948397e+01
1.000000000000000000e+00,7.478018836859563123e+01
1.000000000000000000e+00,9.868201204526791059e+01
1.000000000000000000e+00,1.022155376518866774e+02
1.000000000000000000e+00,8.336959740460282831e+01
1.000000000000000000e+00,8.254213770198673217e+01
1.000000000000000000e+00,9.853126128203054179e+01
1.000000000000000000e+00,9.238813702566172026e+01
1.000000000000000000e+00,1.009400625811038026e+02
1.000000000000000000e+00,9.297645281950015317e+01
1.000000000000000000e+00,7.803687616942573868e+01
1.000000000000000000e+00,8.083431581915958475e+01
1.000000000000000000e+00,9.233862329424006532e+01
1.000000000000000000e+00,9.219682159899809903e+01
1.000000000000000000e+00,8.721682296650209310e+01
1.000000000000000000e+00,1.039873755504312669e+02
1.000000000000000000e+00,1.081314725933034850e+02
1.000000000000000000e+00,9.106420375972838599e+01
1.000000000000000000e+00,8.345374506053011032e+01
1.000000000000000000e+00,8.422258113498122611e+01
1.000000000000000000e+00,9.302547118484378075e+01
1.000000000000000000e+00,1.069487057349481063e+02
1.000000000000000000e+00,9.843312908121355065e+01
1.000000000000000000e+00,1.038055822308750464e+02
1.000000000000000000e+00,8.167541061209321640e+01
1.000000000000000000e+00,9.489948757023017833e+01
1.000000000000000000e+00,9.274197825921203275e+01
1.000000000000000000e+00,1.011111816991541872e+02
1.000000000000000000e+00,1.002513189758530245e+02
1.000000000000000000e+00,1.043202365128419871e+02
1.000000000000000000e+00,8.847868877261794296e+01
1.000000000000000000e+00,1.105636948431693014e+02
1.000000000000000000e+00,9.586281875629494209e+01
1.000000000000000000e+00,9.230356564549147436e+01
1.000000000000000000e+00,1.072630346588457542e+02
1.000000000000000000e+00,8.735599781593238333e+01
1.000000000000000000e+00,1.050554867193106361e+02
1.000000000000000000e+00,8.535127526643464080e+01
1.000000000000000000e+00,9.989627679294822826e+01
1.000000000000000000e+00,9.622810546201164072e+01
1.000000000000000000e+00,8.650886412788013047e+01
1.000000000000000000e+00,7.787393482201593997e+01
1.000000000000000000e+00,9.713680221479970101e+01
1.000000000000000000e+00,1.075554646194820094e+02
1.000000000000000000e+00,1.006890250603487402e+02
1.000000000000000000e+00,1.028013844260045033e+02
1.000000000000000000e+00,9.954712424988488806e+01
1.000000000000000000e+00,9.878851214978143958e+01
1.000000000000000000e+00,9.530879974128082210e+01
1.000000000000000000e+00,8.237179690055275216e+01
1.000000000000000000e+00,9.451687988640003368e+01
1.000000000000000000e+00,7.158636478622085519e+01
1.000000000000000000e+00,9.406503000290032901e+01
1.000000000000000000e+00,9.686042847797051536e+01
1.000000000000000000e+00,1.119865716935069031e+02
1.000000000000000000e+00,7.985525481225089095e+01
1.000000000000000000e+00,9.646785695035225672e+01
1.000000000000000000e+00,8.260185509872394505e+01
1.000000000000000000e+00,8.226849757748715319e+01
1.000000000000000000e+00,1.053844221379203674e+02
1.000000000000000000e+00,9.949852458000160027e+01
1.000000000000000000e+00,9.765688888524093159e+01
1.000000000000000000e+00,8.674947459385482773e+01
1.000000000000000000e+00,9.374759086515027207e+01
1.000000000000000000e+00,9.135244719455496920e+01
1.000000000000000000e+00,1.033426629682910090e+02
1.000000000000000000e+00,9.871912725411353051e+01
1.000000000000000000e+00,9.051571784300242030e+01
1.000000000000000000e+00,9.619154962852799429e+01
1.000000000000000000e+00,8.944309164954837854e+01
1.000000000000000000e+00,9.607408372698917276e+01
1.000000000000000000e+00,8.645077813337663031e+01
1.000000000000000000e+00,9.885209442867393648e+01
1.000000000000000000e+00,8.860527732208890939e+01
1.000000000000000000e+00,9.717215074790452434e+01
1.000000000000000000e+00,9.151234174861023973e+01
1.000000000000000000e+00,8.051116004011346661e+01
1.000000000000000000e+00,8.904322874168184399e+01
1.000000000000000000e+00,1.164732651686368996e+02
1.000000000000000000e+00,8.758982586049685892e+01
1.000000000000000000e+00,1.007987918153350932e+02
1.000000000000000000e+00,8.121476450768423661e+01
1.000000000000000000e+00,8.831617693777370448e+01
1.000000000000000000e+00,8.967460276273993713e+01
1.000000000000000000e+00,7.793518562290510943e+01
