7.453114702756985510e-02
2.232458694704877178e-01
1.808178447569609160e-01
1.459865246009454387e-01
1.295507234957960774e-01
1.378794606577019299e-01
1.527122723866948528e-01
1.560820219834506417e-01
1.564062373078595469e-01
1.629280857302462249e-01
1.659907302640253601e-01
1.690460462600540670e-01
