-3.435441877734199401e-01
1.750546397239486074e-01
8.729068253786120835e-02
2.660887479346054629e-01
1.330974521876931993e-01
1.233043559834438724e-01
-2.757219492755405912e-02
-1.562839541078500372e-01
-2.820242611334359273e-01
-2.580736511307916703e-01
1.728909071805186937e-01
1.382804079862103019e-01
-4.647726312446941871e-02
-4.903144498622947524e-03
2.693401929152575841e-02
2.247718717975952241e-01
-4.439556852398361675e-02
1.839441566388182181e-01
7.539388898392709870e-02
-1.286184981846798525e-01
7.154890234634328494e-02
